x ,y, z, class, r, g, b
-4.348152e+00, -1.913287e+01, 1.759462e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.776339e+00, -2.153808e+01, 5.946568e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
2.128735e+01, -4.231802e+00, 1.486092e+01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
2.167714e+01, -1.209538e+01, 3.417526e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-1.925550e+00, -1.975950e+01, 3.899219e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.082154e+00, -1.918900e+01, 1.592793e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.644282e+01, 1.220112e+01, 1.106670e+01, 1.200000e+01, 0.000000e+00, 1.280000e+02, 1.280000e+02
-5.850472e+00, -1.890701e+01, 2.367912e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.597034e+00, -1.981409e+01, 3.315073e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.618427e+01, 1.389434e+01, 1.612009e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.876839e+00, -2.187697e+01, 7.563522e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.445352e+00, -2.016772e+01, 3.019976e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.067160e+01, -6.344000e+00, 3.717907e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-1.103311e+00, -1.692251e+01, -1.653521e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.608168e+01, 2.513358e+01, 4.634286e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.766973e+01, 1.162060e+01, 1.702946e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.447785e+01, 2.515741e+01, 2.564981e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.463107e+01, -7.636985e+00, 2.216444e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
2.717739e+01, 1.243668e+01, 1.523506e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.493852e+01, 2.561069e+01, 2.578263e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.344579e+00, -2.098334e+01, 4.297243e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.542849e+01, 2.319035e+01, 3.384014e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.890821e+00, -2.036354e+01, -1.387806e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.359028e+01, -1.085202e+01, 3.347832e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-5.700522e+00, -2.050099e+01, 2.814565e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-1.007640e+01, -2.124411e+01, -1.135557e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-4.631242e+00, -1.880832e+01, 2.825411e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.708412e+01, 1.298908e+01, 1.075112e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-8.923921e+00, -2.096122e+01, -5.278875e-01, 8.000000e+00, 0.000000e+00, 1.280000e+02, 0.000000e+00
5.712611e+00, 1.876700e+01, 6.290676e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-3.704105e+00, -1.953328e+01, 1.883439e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.445716e+01, 2.563151e+01, 1.597985e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-4.523103e+00, -1.866229e+01, -1.330352e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.612764e+00, 3.305390e+01, 4.255247e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-3.914901e+00, -1.907772e+01, 1.076493e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.661952e+00, -1.927662e+01, 1.500773e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.698467e+00, -1.947148e+01, 1.345376e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-8.127838e+00, -1.981620e+01, -1.415844e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.341973e+00, -1.978758e+01, 2.705733e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.956022e+01, -7.056999e+00, 3.530142e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-2.164195e+00, -1.887327e+01, 4.254898e-02, 1.600000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.724900e+01, 2.501813e+01, 2.681903e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-4.561954e+00, -2.147156e+01, 1.123506e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
1.393777e+01, 1.802123e+01, 2.498304e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-2.303967e+00, -2.026418e+01, 2.127570e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.192085e+00, -2.031596e+01, 4.949261e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.195633e+00, -2.087259e+01, 1.577961e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.576255e+00, -2.102378e+01, 9.565701e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.714488e+00, -2.156223e+01, -1.070060e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.874243e+00, -2.097598e+01, 2.598325e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.143809e+01, 2.149195e+01, 2.720155e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-8.924042e+00, -1.993875e+01, -1.080044e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.605379e+01, 1.313381e+01, 1.316863e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-6.215685e+00, -1.936867e+01, -2.997226e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.551490e+01, -4.948545e+00, 2.640329e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.281250e+01, -1.710956e+01, -1.280396e+01, 1.100000e+01, 1.280000e+02, 0.000000e+00, 1.280000e+02
-4.324169e+00, -1.800431e+01, 2.786575e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.870111e+00, -1.945854e+01, 4.400695e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.747353e+01, 2.535163e+01, 2.813527e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.418311e+01, 2.271401e+01, 3.040817e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.173297e+00, -2.041506e+01, 7.376917e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.296324e+00, -2.057680e+01, -3.660775e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.945162e+00, -1.908174e+01, 2.758125e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.666456e+01, 2.454476e+01, 5.411055e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-9.004190e+00, -1.893745e+01, -3.335464e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-3.367994e+00, -1.931014e+01, 2.292063e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.855388e+00, -1.867399e+01, 2.184780e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.000609e+00, -1.863753e+01, -1.088627e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.947553e+00, -2.003493e+01, -1.469627e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.335658e+00, -2.115679e+01, 1.390250e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.753235e+00, -1.985684e+01, 2.037237e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.801182e+00, -1.885221e+01, 9.473793e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.739048e+00, -1.952972e+01, -1.520750e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.139511e+00, -1.956440e+01, -4.623003e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.321442e+00, -2.015864e+01, 1.554954e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.362467e+01, 2.199789e+01, 2.176913e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.250750e+00, -1.843362e+01, 1.625551e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.908312e+00, -1.963322e+01, -1.520682e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-3.463218e+00, -1.825253e+01, 1.808620e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
8.592783e+00, -2.119170e+01, 2.917448e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
2.650517e+01, 1.060744e+01, 1.606637e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.654270e+01, 1.341042e+01, 1.339836e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.396461e+00, -1.935722e+01, 3.768642e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.545641e+01, 2.542419e+01, 2.275971e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.781536e+01, 2.423380e+01, 9.147308e-01, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.375407e+01, 2.486858e+01, 3.004325e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.873766e+00, -2.041103e+01, -2.105397e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-7.068951e+00, -2.016351e+01, -1.744837e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.639927e+01, 2.424054e+01, 3.158781e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-6.750928e+00, -1.896183e+01, 1.606754e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.473223e+00, -2.008483e+01, 1.881593e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.914957e+00, -2.237519e+01, -1.774462e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.374817e+01, 1.179465e+01, 1.736071e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.989097e+01, -4.989316e+00, 2.967356e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.597186e+01, 2.345817e+01, 2.995659e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-9.136786e+00, -2.153806e+01, -2.267762e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
8.122786e+00, 2.226681e+01, 1.111796e+01, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
1.451472e+01, -1.273076e+01, 2.825715e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.532607e+01, 2.140802e+01, 3.455301e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.231446e+00, -2.014764e+01, 1.667060e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.200491e+00, -2.111072e+01, -1.790343e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.111415e+00, -1.919123e+01, 2.467836e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.005856e+00, -1.975949e+01, 1.645621e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-1.181890e+01, -2.585180e+01, 1.191335e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.200315e+01, -1.095641e+01, 3.822878e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.698348e+01, 2.182281e+01, 1.061210e+01, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-3.668051e+00, -2.103716e+01, 1.837307e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.769070e+00, -2.123246e+01, -6.789029e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.787930e+01, 2.325444e+01, 2.560359e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.418596e+01, 2.354772e+01, 2.750222e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-9.687691e+00, -2.133523e+01, -2.016316e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.880376e+00, -2.216641e+01, -1.178398e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.412784e+00, -2.056102e+01, 1.501912e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-9.408106e+00, -2.101564e+01, -4.126507e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-4.818169e+00, -2.167042e+01, 2.837662e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.078920e+00, -2.090557e+01, 2.416298e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.245806e+00, -2.246561e+01, 7.955048e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.071461e+01, -2.419739e+01, 1.128831e+01, 8.000000e+00, 0.000000e+00, 1.280000e+02, 0.000000e+00
2.720979e+01, 7.646468e+00, 1.750811e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.745270e+00, -2.192336e+01, 3.978361e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.688977e+00, -1.926559e+01, -7.387304e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.412573e+01, 2.374907e+01, 6.019181e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-8.648003e+00, -2.142156e+01, -1.621617e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.478313e+00, -1.942887e+01, 1.846870e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.563016e+00, -2.082914e+01, 4.887070e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-6.655904e+00, -2.243985e+01, 2.204734e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.070759e+00, -1.999223e+01, 1.690366e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.527277e+00, -2.206320e+01, 9.193541e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.813634e+01, 9.705901e+00, 1.757283e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.084734e+00, -2.075993e+01, 4.551285e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.791146e+01, 2.337006e+01, 2.005137e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-4.685860e+00, -1.919919e+01, 1.218260e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.597256e+00, -1.969423e+01, 6.985886e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-9.021290e+00, -1.924830e+01, -2.209373e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.832821e+01, 2.614506e+01, 3.514223e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.488888e+01, 2.350293e+01, 3.129345e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.629757e+01, 2.222051e+01, 1.112710e+01, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-2.620794e+00, -2.216653e+01, 4.041375e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.287208e+01, 2.184418e+01, 2.764349e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.210838e+01, 2.282717e+01, 4.360756e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.650430e+01, 7.133229e+00, 1.688101e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-4.824713e+00, -2.038341e+01, 4.469035e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.647583e+00, -1.968251e+01, 3.524436e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.387519e+00, -2.332545e+01, 1.682392e+01, 5.000000e+00, 0.000000e+00, 2.550000e+02, 2.550000e+02
1.256607e+01, 2.349857e+01, 3.629618e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
8.440660e+00, 1.570754e+01, 6.080000e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.336691e+00, -2.095206e+01, 1.863935e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.656697e+00, -1.939759e+01, 2.371700e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.005206e+00, -2.047042e+01, 2.831166e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.792072e+00, -2.105022e+01, 2.336407e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.160680e+01, 1.976405e+01, 3.814320e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
2.386316e+01, 1.208876e+01, 1.654750e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.324196e+01, 2.318531e+01, 2.520668e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.621157e+01, -1.708254e+01, 2.989926e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-1.098038e+01, -2.328945e+01, -1.556127e+00, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-7.164008e+00, -1.989702e+01, 1.054721e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
2.654374e+01, -6.786572e+00, 2.752095e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.464705e+01, 2.189186e+01, 3.243985e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.036699e+01, 2.428833e+01, 1.185552e+01, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-7.138303e+00, -2.114639e+01, -2.206697e-01, 1.500000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-5.063883e+00, -1.980738e+01, 1.946659e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.636364e+01, 2.292510e+01, 2.616702e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
9.766783e+00, 2.371040e+01, 1.133880e+01, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-5.360364e+00, -2.013575e+01, 2.899180e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.077308e+00, -2.144287e+01, 2.699843e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.550269e+01, 2.349141e+01, 1.967034e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.564111e+00, -1.967313e+01, 3.936837e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.929598e+01, 7.566927e+00, 1.145545e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-5.709431e+00, -1.971081e+01, 1.027161e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.140793e+01, -2.144821e+01, -3.731940e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-6.577004e+00, -2.017573e+01, -2.400712e-01, 1.100000e+01, 1.280000e+02, 0.000000e+00, 1.280000e+02
1.037944e+01, 2.222134e+01, 4.360528e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.412524e+01, 2.239917e+01, 3.129913e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-8.138808e+00, -2.113816e+01, 5.534430e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.192945e+01, -2.190755e+01, -3.962554e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-1.460693e+00, -1.935823e+01, -4.582890e-01, 1.600000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.746791e+01, 1.265221e+01, 1.284181e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-4.020001e+00, -2.059333e+01, 8.549920e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.437486e+00, -2.026494e+01, 9.678839e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-6.398355e+00, -2.119750e+01, -5.383282e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-7.530612e+00, 3.304530e+01, 1.559477e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
2.143482e+01, -1.287110e+01, 2.718675e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
2.673391e+01, 1.079178e+01, 1.657778e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.184444e+00, -1.928207e+01, 1.878337e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.552182e+00, -2.034506e+01, 2.138872e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.550397e+00, -2.135792e+01, 2.028432e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.659432e+01, 2.373531e+01, 2.486930e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.930636e+00, -1.616321e+01, -3.916893e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-2.430130e+00, -2.111976e+01, 6.148322e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.947709e+00, -1.940396e+01, 1.335713e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.415827e+00, -2.063108e+01, -8.947949e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.025797e+00, -1.966645e+01, 6.505173e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.835286e+01, -5.998455e+00, 3.685020e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
2.358841e+01, 1.075967e+01, 1.806356e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.414692e+00, -1.951232e+01, 2.738497e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.101567e+01, -1.327077e+01, 3.528243e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.722095e+01, 2.394194e+01, 4.655750e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.032889e+01, 2.282152e+01, 4.230205e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.602194e+00, -1.932769e+01, 1.120825e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.383030e+01, 2.181469e+01, 3.815268e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.144672e+00, -7.724301e+00, -3.396033e-01, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-4.173447e+00, -1.930209e+01, 7.406052e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.192080e+00, -2.063997e+01, -3.704166e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-8.001641e+00, -2.086777e+01, -1.111945e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-9.946714e+00, -2.170318e+01, -2.600398e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-1.451211e+00, -1.984137e+01, 5.959516e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-1.745727e+00, -2.021191e+01, 7.525449e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
1.634735e+01, 2.351562e+01, 4.508846e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.514326e+01, 2.963062e+01, 4.587933e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-2.759799e+00, -2.015395e+01, 2.098387e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.309369e+01, 2.255908e+01, 2.125144e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-1.393032e+00, -1.808384e+01, -1.440979e+00, 1.600000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
2.886940e+01, 4.762265e+00, 1.307137e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-3.574269e+00, -2.178327e+01, 4.438756e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.306815e-01, -1.258728e+01, -1.916541e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.154669e+00, -2.110967e+01, 4.162077e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.983810e+00, -2.186664e+01, 3.063409e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.335059e+01, 2.520412e+01, 2.499094e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-6.932216e+00, -2.148921e+01, -1.501835e-01, 1.100000e+01, 1.280000e+02, 0.000000e+00, 1.280000e+02
-4.678818e+00, -2.137520e+01, 3.328486e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.542733e+00, -2.008707e+01, 2.777267e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.150735e+01, 2.285448e+01, 5.132770e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.824957e+01, 2.449115e+01, 3.757796e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
